review_idx,sentiment_label,overall,brand,category,aspect,aspect_sentiment,phrase
904,negative,2.0,G.G.Martinsen,Home Audio & Theater,customer_service,negative,i had to ask online for enough info to help me use this product
904,negative,2.0,G.G.Martinsen,Home Audio & Theater,price_value,negative,i feel i wasted my money
906,negative,1.0,,,software_app,negative,the new software will only let you add devices no customizing the buttons
907,positive,5.0,Envizen Digital,All Electronics,performance,positive,i got 14 channels
908,neutral,3.0,Hauppauge,All Electronics,connectivity,negative,only a few QAM high def channels available
908,neutral,3.0,Hauppauge,All Electronics,screen_display,positive,they look great on my tv analog tv ntsc is adequate
908,neutral,3.0,Hauppauge,All Electronics,performance,negative,changing channels in windows media center is a little slow
909,negative,2.0,,,sound_audio,negative,others don't require you to set the gain for cable length
911,negative,2.0,Epartsdom,Computers,price_value,negative,ended up spending more money
911,negative,2.0,Epartsdom,Computers,build_quality,negative,malfunctioned ever since the beginning
912,positive,5.0,,,performance,positive,wonderful gift
913,positive,5.0,,,camera,positive,they work very well
914,positive,5.0,Dell,Computers,screen_display,negative,i don't love the aspect ratio
914,positive,5.0,Dell,Computers,design,positive,this monitor is massive and very well designed
914,positive,5.0,Dell,Computers,design,positive,it really looks professional
914,positive,5.0,Dell,Computers,design,positive,fits well
914,positive,5.0,Dell,Computers,build_quality,negative,it is not terribly slim
915,negative,1.0,,Home Audio & Theater,connectivity,negative,this thing is not recognized by my pc
915,negative,1.0,,Home Audio & Theater,customer_service,positive,the vendor immediately issued a refund
916,neutral,3.0,Nupro,Amazon Devices,design,positive,this product was definitely as advertised
916,neutral,3.0,Nupro,Amazon Devices,build_quality,negative,installing this protective screen was very difficult
916,neutral,3.0,Nupro,Amazon Devices,build_quality,negative,the tools shipped with this product and the installation instructions are not as good
917,neutral,3.0,SAMSUNG,Home Audio & Theater,price_value,positive,good and affordable
917,neutral,3.0,SAMSUNG,Home Audio & Theater,performance,negative,not as good and fast
918,neutral,3.0,Lenmar,Camera & Photo,battery_life,positive,battery life is still very high
919,positive,5.0,,,connectivity,positive,this will fix it
920,negative,2.0,,,build_quality,negative,corner is already messed up
920,negative,2.0,,,build_quality,negative,magnets won't stick
920,negative,2.0,,,build_quality,negative,lost the pen at least 4 times
921,positive,5.0,Roku,All Electronics,performance,positive,it's great it's just like the other one
921,positive,5.0,Roku,All Electronics,connectivity,negative,slow the wifi often did not load
922,neutral,3.0,Etekcity,Home Audio & Theater,sound_audio,negative,sound is very good on treble side clarity great but poor base
923,negative,2.0,,,design,positive,super thin and pretty
923,negative,2.0,,,build_quality,negative,offers no real protection
924,neutral,3.0,Sony,Home Audio & Theater,screen_display,negative,i can't read the time easily the clock does not light up
924,neutral,3.0,Sony,Home Audio & Theater,sound_audio,neutral,the radio itself is just fine
925,positive,5.0,Nikon,Camera & Photo,camera,positive,sharpest clearest lens in my lens line up
925,positive,5.0,Nikon,Camera & Photo,performance,positive,won a ribbon at the county fair with it
925,positive,5.0,Nikon,Camera & Photo,price_value,positive,couldn't be happier i purchased this
926,positive,5.0,GE,Camera & Photo,performance,positive,works very well
926,positive,5.0,GE,Camera & Photo,price_value,positive,i would suggest others invest
927,positive,5.0,,,sound_audio,positive,sound good
927,positive,5.0,,,build_quality,negative,leatherette started coming off
928,neutral,3.0,Wasabi Power,Camera & Photo,build_quality,negative,DOA 50 is not a good average
928,neutral,3.0,Wasabi Power,Camera & Photo,delivery,negative,seller now says they will only refund
928,neutral,3.0,Wasabi Power,Camera & Photo,customer_service,negative,seller now says they will only refund
929,positive,5.0,Amazon Renewed,Cell Phones & Accessories,design,positive,takes a wee bit of used to for the thick part
929,positive,5.0,Amazon Renewed,Cell Phones & Accessories,software_app,positive,has great comands
929,positive,5.0,Amazon Renewed,Cell Phones & Accessories,connectivity,positive,lets you know who is calling
930,positive,5.0,,,performance,positive,this little guy works great
930,positive,5.0,,,customer_service,positive,pleased with this purchase
930,positive,5.0,,,price_value,positive,worth paying a little extra
931,negative,1.0,Pyle,Car Electronics,screen_display,negative,did not display a clear picture
931,negative,1.0,Pyle,Car Electronics,camera,negative,night vision is useless
931,negative,1.0,Pyle,Car Electronics,build_quality,negative,leaked water into the housing
932,positive,4.0,,,performance,positive,it works very well at removing the noise
933,negative,2.0,RivenAn,Camera & Photo,build_quality,negative,joints on these clamps are very flimsy
933,negative,2.0,RivenAn,Camera & Photo,build_quality,negative,cam tightening system is also a little bit wonky
933,negative,2.0,RivenAn,Camera & Photo,build_quality,negative,clamp is probably not meant to handle anything
934,negative,2.0,,,build_quality,negative,it is stiff and won't stay
935,positive,4.0,Sony,Home Audio & Theater,design,negative,this receiver is by nature complicated
935,positive,4.0,Sony,Home Audio & Theater,software_app,negative,their gui interface could use a touch of apple intuition
936,negative,1.0,,,delivery,positive,able to get all 5 devices entered
936,negative,1.0,,,design,positive,didn't need to learn any buttons
937,neutral,3.0,Cables Unlimited,Home Audio & Theater,connectivity,negative,the connection got too bad
938,positive,5.0,Altura Photo,Camera & Photo,performance,positive,decreases recycle time to i can shoot longer and faster
938,positive,5.0,Altura Photo,Camera & Photo,build_quality,positive,give tips in the manual on how not to overshoot and burn your flash
938,positive,5.0,Altura Photo,Camera & Photo,design,positive,pouch that has a velcro strap to easily hang
939,positive,5.0,,,sound_audio,positive,great sound this is
939,positive,5.0,,,design,positive,simple it is to operate
940,negative,1.0,D-Link,Computers,software_app,negative,childish menu system that looks line none other
940,negative,1.0,D-Link,Computers,performance,negative,after a year usage it went downhill
940,negative,1.0,D-Link,Computers,connectivity,negative,wifi was worse lots of disconnects
941,positive,5.0,Amazon Basics,Cell Phones & Accessories,build_quality,positive,feels solid and everything clicks
942,positive,4.0,,,design,positive,compact and powerful device
942,positive,4.0,,,performance,positive,happy on this useful device
942,positive,4.0,,,delivery,negative,still awaiting for their feedback
943,positive,5.0,,,build_quality,positive,fits perfectly in this neoprene sleeve
943,positive,5.0,,,design,positive,iPad slips out easily and goes back in snug
944,positive,5.0,Manhattan,,connectivity,positive,connections are snug
944,positive,5.0,Manhattan,,build_quality,positive,don't come loose
946,positive,5.0,Sony,Home Audio & Theater,price_value,positive,msrp at sony is full retail at amazon big savings
946,positive,5.0,Sony,Home Audio & Theater,performance,positive,these by far trump over all of them
946,positive,5.0,Sony,Home Audio & Theater,build_quality,positive,very well built
947,negative,2.0,Comoze Lamps,All Electronics,performance,negative,my bulb died within the first week
947,negative,2.0,Comoze Lamps,All Electronics,performance,negative,didn't work out for my set
948,negative,1.0,,,performance,negative,it failed after 20 days of proper and occasional use
949,neutral,3.0,Mediabridge,Home Audio & Theater,connectivity,negative,it made a bad connection the signal would be fine then go away
949,neutral,3.0,Mediabridge,Home Audio & Theater,performance,negative,length attenuated the signal too much
950,negative,2.0,,,sound_audio,negative,will not last if you use it a lot
950,negative,2.0,,,build_quality,negative,plastic flex section will wear out
951,positive,5.0,,,camera,positive,love my camera
951,positive,5.0,,,price_value,positive,not too pricey
952,positive,5.0,,,design,positive,medium sized backpack i am able to carry
952,positive,5.0,,,build_quality,positive,compact laptop easy access area custom molds
952,positive,5.0,,,connectivity,positive,multitude of cables adapters batteries flash devices
954,positive,5.0,,,sound_audio,positive,great headphones
955,neutral,3.0,Viking Components,All Electronics,delivery,negative,wrong product received
955,neutral,3.0,Viking Components,All Electronics,performance,negative,Viking Interworks flash is new and slower
955,neutral,3.0,Viking Components,All Electronics,price_value,positive,good value for money
956,negative,1.0,msi,Computers,design,positive,looks great
956,negative,1.0,msi,Computers,software_app,negative,had problems with bios
956,negative,1.0,msi,Computers,delivery,negative,would not post showed ff debug code
957,negative,2.0,JLab,Cell Phones & Accessories,sound_audio,negative,sound quality is not good enough
958,neutral,3.0,Dust-Off,Office Products,price_value,negative,kinda on the expensive side
958,neutral,3.0,Dust-Off,Office Products,performance,positive,helped me with my needs
959,positive,5.0,SanDisk,All Electronics,performance,positive,works great
960,neutral,3.0,Phonex,All Electronics,sound_audio,negative,the line will not sound clear
960,neutral,3.0,Phonex,All Electronics,connectivity,negative,the remote unit could not connect
960,neutral,3.0,Phonex,All Electronics,connectivity,negative,i tried it in another electrical socket
962,negative,2.0,Optoma,All Electronics,design,negative,vga connector screw socket too short
964,neutral,3.0,NETGEAR,Computers,performance,positive,it works fine once you get it going
964,neutral,3.0,NETGEAR,Computers,connectivity,negative,it's also needed to be near the router
965,neutral,3.0,,,connectivity,negative,could never get it to connect
965,neutral,3.0,,,customer_service,positive,replied quickly to my emails
965,neutral,3.0,,,sound_audio,negative,sound quality is a bit low
966,neutral,3.0,TP-Link,Computers,connectivity,negative,signal strength is not very good
966,neutral,3.0,TP-Link,Computers,connectivity,positive,antennas look great
967,positive,5.0,SanDisk,All Electronics,performance,positive,i have always loved how well sandisk compactflash work
968,neutral,3.0,Amazon Basics,Computers,sound_audio,negative,sound but it is not pleasant
968,neutral,3.0,Amazon Basics,Computers,sound_audio,negative,volume knob was scratchy
968,neutral,3.0,Amazon Basics,Computers,build_quality,positive,fulfills it's task admirably
969,positive,5.0,,,design,positive,easy to use
969,positive,5.0,,,performance,positive,does what it's supposed to
969,positive,5.0,,,build_quality,positive,well made
970,positive,5.0,,,delivery,negative,they took over a month to arrive
970,positive,5.0,,,price_value,positive,if i lose one i have another one
